,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Easting,Northing,geometry
477,2022-03,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
478,2022-03,-0.088225,51.514656,On or near Lothbury,E01032739,City of London 001F,Violence and sexual offences,532753.9775947277,181257.97764189664,POINT (532753.9775947277 181257.97764189664)
479,2022-03,-0.104001,51.513051000000004,On or near Apothecary Street,E01032739,City of London 001F,Violence and sexual offences,531664.0012023612,181051.01892134378,POINT (531664.0012023612 181051.01892134378)
480,2022-03,-0.08778,51.508066,On or near Borough High Street,E01032739,City of London 001F,Violence and sexual offences,532804.0015965193,180525.95716714335,POINT (532804.0015965193 180525.95716714335)
481,2022-03,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Violence and sexual offences,533432.0255864972,181657.98171621922,POINT (533432.0255864972 181657.98171621922)
482,2022-03,-0.09207699999999999,51.512147,On or near Tower Royal,E01032739,City of London 001F,Violence and sexual offences,532493.9850674047,180971.99417864473,POINT (532493.9850674047 180971.99417864473)
483,2022-03,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Violence and sexual offences,532193.0314006346,181101.02933466068,POINT (532193.0314006346 181101.02933466068)
484,2022-03,-0.084199,51.513394,On or near Cornhill,E01032739,City of London 001F,Violence and sexual offences,533036.9907773916,181124.9448166159,POINT (533036.9907773916 181124.9448166159)
485,2022-03,-0.084983,51.510494,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,532991.0311416818,180801.0326664786,POINT (532991.0311416818 180801.0326664786)
486,2022-03,-0.08329600000000001,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Violence and sexual offences,533088.9742377307,181534.03291548556,POINT (533088.9742377307 181534.03291548556)
487,2022-03,-0.08329600000000001,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Violence and sexual offences,533088.9742377307,181534.03291548556,POINT (533088.9742377307 181534.03291548556)
488,2022-03,-0.08501399999999999,51.509775,On or near Monument Street,E01032739,City of London 001F,Violence and sexual offences,532990.9721935511,180721.02153045475,POINT (532990.9721935511 180721.02153045475)
489,2022-03,-0.08778,51.508066,On or near Borough High Street,E01032739,City of London 001F,Violence and sexual offences,532804.0015965193,180525.95716714335,POINT (532804.0015965193 180525.95716714335)
490,2022-03,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
491,2022-03,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
492,2022-03,-0.08566900000000001,51.5151,On or near Austin Friars,E01032739,City of London 001F,Violence and sexual offences,532930.0310555076,181311.98786558304,POINT (532930.0310555076 181311.98786558304)
493,2022-03,-0.086175,51.510945,On or near Gracechurch Street,E01032739,City of London 001F,Violence and sexual offences,532907.0065598584,180849.02147309796,POINT (532907.0065598584 180849.02147309796)
494,2022-03,-0.083079,51.511578,On or near Fenchurch Street,E01032739,City of London 001F,Violence and sexual offences,533119.9924902124,180925.03543331462,POINT (533119.9924902124 180925.03543331462)
495,2022-03,-0.085149,51.517196000000006,On or near Blomfield Street,E01032739,City of London 001F,Violence and sexual offences,532960.011261191,181546.01319594035,POINT (532960.011261191 181546.01319594035)
496,2022-03,-0.09071,51.513132,On or near Queen Victoria Street,E01032739,City of London 001F,Violence and sexual offences,532585.9803032395,181084.00288088998,POINT (532585.9803032395 181084.00288088998)
497,2022-03,-0.101452,51.51265,On or near St Andrew'S Hill,E01032739,City of London 001F,Violence and sexual offences,531842.0240078222,181011.01178632263,POINT (531842.0240078222 181011.01178632263)
498,2022-03,-0.09446399999999999,51.512959,On or near Watling Court,E01032739,City of London 001F,Violence and sexual offences,532326.0054644622,181057.975686829,POINT (532326.0054644622 181057.975686829)
499,2022-03,-0.093398,51.512951,On or near Watling Street,E01032739,City of London 001F,Violence and sexual offences,532399.9946170407,181059.01255569333,POINT (532399.9946170407 181059.01255569333)
500,2022-03,-0.08154,51.510806,On or near Mincing Lane,E01032739,City of London 001F,Violence and sexual offences,533229.0318106445,180841.9851653882,POINT (533229.0318106445 180841.9851653882)
501,2022-03,-0.080318,51.520678000000004,On or near Primrose Street,E01032739,City of London 001F,Violence and sexual offences,533285.0276347438,181942.00348444405,POINT (533285.0276347438 181942.00348444405)
502,2022-03,-0.091494,51.510923999999996,On or near College Street,E01032739,City of London 001F,Violence and sexual offences,532537.9847921687,180837.04775070434,POINT (532537.9847921687 180837.04775070434)
503,2022-03,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
504,2022-03,-0.096511,51.511922,On or near Queen Victoria Street,E01032739,City of London 001F,Violence and sexual offences,532186.9707670351,180938.96176859067,POINT (532186.9707670351 180938.96176859067)
505,2022-03,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Violence and sexual offences,532662.0147967981,181519.97445379576,POINT (532662.0147967981 181519.97445379576)
506,2022-03,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
507,2022-03,-0.091494,51.510923999999996,On or near College Street,E01032739,City of London 001F,Violence and sexual offences,532537.9847921687,180837.04775070434,POINT (532537.9847921687 180837.04775070434)
508,2022-03,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Violence and sexual offences,533245.0017535442,181421.9464228017,POINT (533245.0017535442 181421.9464228017)
509,2022-03,-0.085149,51.517196000000006,On or near Blomfield Street,E01032739,City of London 001F,Violence and sexual offences,532960.011261191,181546.01319594035,POINT (532960.011261191 181546.01319594035)
510,2022-03,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Violence and sexual offences,531830.0075175761,181145.01257600595,POINT (531830.0075175761 181145.01257600595)
511,2022-03,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
512,2022-03,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
513,2022-03,-0.088473,51.518374,On or near Moor Place,E01032739,City of London 001F,Violence and sexual offences,532725.970354388,181670.98092777387,POINT (532725.970354388 181670.98092777387)
514,2022-03,-0.08531,51.518511,On or near Eldon Street,E01032739,City of London 001F,Violence and sexual offences,532945.0148804709,181691.95283929264,POINT (532945.0148804709 181691.95283929264)
515,2022-03,-0.08778,51.508066,On or near Borough High Street,E01032739,City of London 001F,Violence and sexual offences,532804.0015965193,180525.95716714335,POINT (532804.0015965193 180525.95716714335)
516,2022-03,-0.07685299999999999,51.511916,On or near Nightclub,E01032739,City of London 001F,Violence and sexual offences,533551.0171960791,180973.95631157566,POINT (533551.0171960791 180973.95631157566)
517,2022-03,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Violence and sexual offences,531639.0190883896,180693.94908704073,POINT (531639.0190883896 180693.94908704073)
518,2022-03,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Violence and sexual offences,533113.9986841358,181456.01400417095,POINT (533113.9986841358 181456.01400417095)
519,2022-03,-0.082512,51.512387,On or near Lime Street,E01032739,City of London 001F,Violence and sexual offences,533156.9785842306,181016.0292275243,POINT (533156.9785842306 181016.0292275243)
520,2022-03,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
521,2022-03,-0.077694,51.513171,On or near Aldgate,E01032739,City of London 001F,Violence and sexual offences,533488.9960794457,181111.98263118707,POINT (533488.9960794457 181111.98263118707)
522,2022-03,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Violence and sexual offences,533385.0166935343,180870.00167137216,POINT (533385.0166935343 180870.00167137216)
523,2022-03,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Violence and sexual offences,533146.0278776218,181577.03479509754,POINT (533146.0278776218 181577.03479509754)
524,2022-03,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Violence and sexual offences,533113.9986841358,181456.01400417095,POINT (533113.9986841358 181456.01400417095)
525,2022-03,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Violence and sexual offences,533385.0166935343,180870.00167137216,POINT (533385.0166935343 180870.00167137216)
526,2022-03,-0.080782,51.514804,On or near St Mary Axe,E01032739,City of London 001F,Violence and sexual offences,533269.9696051183,181287.95316760353,POINT (533269.9696051183 181287.95316760353)
527,2022-03,-0.088042,51.511794,On or near Abchurch Lane,E01032739,City of London 001F,Violence and sexual offences,532774.9898677967,180940.0465341609,POINT (532774.9898677967 180940.0465341609)
528,2022-03,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
529,2022-03,-0.087763,51.516393,On or near Copthall Avenue,E01032739,City of London 001F,Violence and sexual offences,532780.9854822792,181451.9747441978,POINT (532780.9854822792 181451.9747441978)
530,2022-03,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
531,2022-03,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Violence and sexual offences,533132.0247356194,181661.0175745258,POINT (533132.0247356194 181661.0175745258)
532,2022-03,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
533,2022-03,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
534,2022-03,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
535,2022-03,-0.080322,51.510651,On or near Mark Lane,E01032739,City of London 001F,Violence and sexual offences,533314.0005009061,180826.96498349117,POINT (533314.0005009061 180826.96498349117)
536,2022-03,-0.08778,51.508066,On or near Borough High Street,E01032739,City of London 001F,Violence and sexual offences,532804.0015965193,180525.95716714335,POINT (532804.0015965193 180525.95716714335)
537,2022-03,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
538,2022-03,-0.08329600000000001,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Violence and sexual offences,533088.9742377307,181534.03291548556,POINT (533088.9742377307 181534.03291548556)
539,2022-03,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Violence and sexual offences,532662.0147967981,181519.97445379576,POINT (532662.0147967981 181519.97445379576)
540,2022-03,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
541,2022-03,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
542,2022-03,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Violence and sexual offences,533432.0255864972,181657.98171621922,POINT (533432.0255864972 181657.98171621922)
543,2022-03,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Violence and sexual offences,531830.0075175761,181145.01257600595,POINT (531830.0075175761 181145.01257600595)
544,2022-03,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Violence and sexual offences,533385.0166935343,180870.00167137216,POINT (533385.0166935343 180870.00167137216)
545,2022-03,-0.08778,51.508066,On or near Borough High Street,E01032739,City of London 001F,Violence and sexual offences,532804.0015965193,180525.95716714335,POINT (532804.0015965193 180525.95716714335)
546,2022-03,-0.09446399999999999,51.512959,On or near Watling Court,E01032739,City of London 001F,Violence and sexual offences,532326.0054644622,181057.975686829,POINT (532326.0054644622 181057.975686829)
547,2022-03,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
548,2022-03,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Violence and sexual offences,533245.0017535442,181421.9464228017,POINT (533245.0017535442 181421.9464228017)
549,2022-03,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
604,2022-03,-0.102721,51.515404,On or near St Georges'S Court,E01032740,City of London 001G,Violence and sexual offences,531746.0320119021,181314.98177782568,POINT (531746.0320119021 181314.98177782568)
605,2022-03,-0.11070999999999999,51.513914,On or near Fleet Street,E01032740,City of London 001G,Violence and sexual offences,531196.0099548288,181134.94818986917,POINT (531196.0099548288 181134.94818986917)
606,2022-03,-0.108418,51.513581,On or near Lombard Lane,E01032740,City of London 001G,Violence and sexual offences,531355.9978976556,181102.02562308835,POINT (531355.9978976556 181102.02562308835)
607,2022-03,-0.10274100000000001,51.513884999999995,On or near Pageantmaster Court,E01032740,City of London 001G,Violence and sexual offences,531749.0236769023,181146.02816610684,POINT (531749.0236769023 181146.02816610684)
608,2022-03,-0.108175,51.51283,On or near Parking Area,E01032740,City of London 001G,Violence and sexual offences,531375.0175174498,181018.9478317281,POINT (531375.0175174498 181018.9478317281)
609,2022-03,-0.108018,51.511749,On or near Temple Avenue,E01032740,City of London 001G,Violence and sexual offences,531389.0190221521,180899.01877516462,POINT (531389.0190221521 180899.01877516462)
610,2022-03,-0.098886,51.519254,On or near Kinghorn Street,E01032740,City of London 001G,Violence and sexual offences,532000.9924497219,181750.01952905132,POINT (532000.9924497219 181750.01952905132)
611,2022-03,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Violence and sexual offences,531868.9804558066,181491.98722223495,POINT (531868.9804558066 181491.98722223495)
613,2022-03,-0.102506,51.519888,On or near Greenhill'S Rents,E01002724,Islington 022D,Violence and sexual offences,531748.0196697816,181814.00383725454,POINT (531748.0196697816 181814.00383725454)
630,2022-03,-0.064179,51.513075,On or near Christian Street,E01004319,Tower Hamlets 021A,Violence and sexual offences,534427.0294029812,181126.02651594812,POINT (534427.0294029812 181126.02651594812)
18,2022-04,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Violence and sexual offences,532101.9774473187,182010.03104246024,POINT (532101.9774473187 182010.03104246024)
36,2022-04,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Violence and sexual offences,532343.0000140902,181821.0099256616,POINT (532343.0000140902 181821.0099256616)
68,2022-04,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Violence and sexual offences,533575.0201661547,181164.98652681406,POINT (533575.0201661547 181164.98652681406)
69,2022-04,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Violence and sexual offences,533575.0201661547,181164.98652681406,POINT (533575.0201661547 181164.98652681406)
70,2022-04,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Violence and sexual offences,533575.0201661547,181164.98652681406,POINT (533575.0201661547 181164.98652681406)
71,2022-04,-0.07609500000000001,51.512462,On or near Vine Street,E01000005,City of London 001E,Violence and sexual offences,533602.0170197444,181036.05545099295,POINT (533602.0170197444 181036.05545099295)
72,2022-04,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Violence and sexual offences,533575.0201661547,181164.98652681406,POINT (533575.0201661547 181164.98652681406)
73,2022-04,-0.076833,51.513769,On or near Houndsditch,E01000005,City of London 001E,Violence and sexual offences,533546.9898400276,181180.05152328673,POINT (533546.9898400276 181180.05152328673)
74,2022-04,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
75,2022-04,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
76,2022-04,-0.077596,51.515848999999996,On or near Artizan Street,E01000005,City of London 001E,Violence and sexual offences,533487.9727785547,181409.96239050233,POINT (533487.9727785547 181409.96239050233)
435,2022-04,-0.09050599999999999,51.513524,On or near Poultry,E01032739,City of London 001F,Violence and sexual offences,532598.9976637994,181127.9637651649,POINT (532598.9976637994 181127.9637651649)
436,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
437,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
438,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
439,2022-04,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Violence and sexual offences,533245.0017535442,181421.9464228017,POINT (533245.0017535442 181421.9464228017)
440,2022-04,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
441,2022-04,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
442,2022-04,-0.08158,51.520509999999994,On or near Pindar Street,E01032739,City of London 001F,Violence and sexual offences,533197.9666688,181921.0252759391,POINT (533197.9666688 181921.0252759391)
443,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
444,2022-04,-0.08158,51.520509999999994,On or near Pindar Street,E01032739,City of London 001F,Violence and sexual offences,533197.9666688,181921.0252759391,POINT (533197.9666688 181921.0252759391)
445,2022-04,-0.08158,51.520509999999994,On or near Pindar Street,E01032739,City of London 001F,Violence and sexual offences,533197.9666688,181921.0252759391,POINT (533197.9666688 181921.0252759391)
446,2022-04,-0.101452,51.51265,On or near St Andrew'S Hill,E01032739,City of London 001F,Violence and sexual offences,531842.0240078222,181011.01178632263,POINT (531842.0240078222 181011.01178632263)
447,2022-04,-0.07685299999999999,51.511916,On or near Nightclub,E01032739,City of London 001F,Violence and sexual offences,533551.0171960791,180973.95631157566,POINT (533551.0171960791 180973.95631157566)
448,2022-04,-0.078924,51.508587,On or near Petty Wales,E01032739,City of London 001F,Violence and sexual offences,533417.0324027239,180599.98801808868,POINT (533417.0324027239 180599.98801808868)
449,2022-04,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
450,2022-04,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
451,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
452,2022-04,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533126.0197979643,181134.9545457915,POINT (533126.0197979643 181134.9545457915)
453,2022-04,-0.087763,51.516393,On or near Copthall Avenue,E01032739,City of London 001F,Violence and sexual offences,532780.9854822792,181451.9747441978,POINT (532780.9854822792 181451.9747441978)
454,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
455,2022-04,-0.081549,51.511625,On or near Mincing Lane,E01032739,City of London 001F,Violence and sexual offences,533226.0198269219,180933.04390136863,POINT (533226.0198269219 180933.04390136863)
456,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
457,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
458,2022-04,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Violence and sexual offences,533245.0017535442,181421.9464228017,POINT (533245.0017535442 181421.9464228017)
459,2022-04,-0.09271900000000001,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Violence and sexual offences,532447.9745916994,181026.99051903706,POINT (532447.9745916994 181026.99051903706)
460,2022-04,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
461,2022-04,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
462,2022-04,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
463,2022-04,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
464,2022-04,-0.079613,51.517231,On or near New Street,E01032739,City of London 001F,Violence and sexual offences,533343.996361877,181559.97036925866,POINT (533343.996361877 181559.97036925866)
465,2022-04,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Violence and sexual offences,533294.0115239916,180680.99868606735,POINT (533294.0115239916 180680.99868606735)
466,2022-04,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
467,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
468,2022-04,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Violence and sexual offences,533245.0017535442,181421.9464228017,POINT (533245.0017535442 181421.9464228017)
469,2022-04,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Violence and sexual offences,532193.0314006346,181101.02933466068,POINT (532193.0314006346 181101.02933466068)
470,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
471,2022-04,-0.09271900000000001,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Violence and sexual offences,532447.9745916994,181026.99051903706,POINT (532447.9745916994 181026.99051903706)
472,2022-04,-0.082722,51.518029,On or near Pedestrian Subway,E01032739,City of London 001F,Violence and sexual offences,533125.9693424617,181643.05422736862,POINT (533125.9693424617 181643.05422736862)
473,2022-04,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
474,2022-04,-0.09271900000000001,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Violence and sexual offences,532447.9745916994,181026.99051903706,POINT (532447.9745916994 181026.99051903706)
475,2022-04,-0.085173,51.518679999999996,On or near Finsbury Avenue,E01032739,City of London 001F,Violence and sexual offences,532954.02788555,181710.99485246558,POINT (532954.02788555 181710.99485246558)
476,2022-04,-0.085149,51.517196000000006,On or near Blomfield Street,E01032739,City of London 001F,Violence and sexual offences,532960.011261191,181546.01319594035,POINT (532960.011261191 181546.01319594035)
477,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
478,2022-04,-0.08425099999999999,51.520059,On or near Sun Street,E01032739,City of London 001F,Violence and sexual offences,533013.9793776027,181866.01802304783,POINT (533013.9793776027 181866.01802304783)
479,2022-04,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Violence and sexual offences,533113.9986841358,181456.01400417095,POINT (533113.9986841358 181456.01400417095)
480,2022-04,-0.092321,51.513194,On or near Pancras Lane,E01032739,City of London 001F,Violence and sexual offences,532474.0194353946,181087.9823533552,POINT (532474.0194353946 181087.9823533552)
481,2022-04,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
482,2022-04,-0.09071,51.513132,On or near Queen Victoria Street,E01032739,City of London 001F,Violence and sexual offences,532585.9803032395,181084.00288088998,POINT (532585.9803032395 181084.00288088998)
483,2022-04,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
484,2022-04,-0.091494,51.510923999999996,On or near College Street,E01032739,City of London 001F,Violence and sexual offences,532537.9847921687,180837.04775070434,POINT (532537.9847921687 180837.04775070434)
485,2022-04,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
486,2022-04,-0.085173,51.518679999999996,On or near Finsbury Avenue,E01032739,City of London 001F,Violence and sexual offences,532954.02788555,181710.99485246558,POINT (532954.02788555 181710.99485246558)
487,2022-04,-0.08616599999999999,51.510828000000004,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,532907.971310235,180836.02706777892,POINT (532907.971310235 180836.02706777892)
488,2022-04,-0.08329600000000001,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Violence and sexual offences,533088.9742377307,181534.03291548556,POINT (533088.9742377307 181534.03291548556)
489,2022-04,-0.079613,51.517231,On or near New Street,E01032739,City of London 001F,Violence and sexual offences,533343.996361877,181559.97036925866,POINT (533343.996361877 181559.97036925866)
490,2022-04,-0.094628,51.514203,On or near Cheapside,E01032739,City of London 001F,Violence and sexual offences,532311.0243018698,181196.01599001262,POINT (532311.0243018698 181196.01599001262)
491,2022-04,-0.08616599999999999,51.510828000000004,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,532907.971310235,180836.02706777892,POINT (532907.971310235 180836.02706777892)
492,2022-04,-0.082066,51.516147,On or near Wormwood Street,E01032739,City of London 001F,Violence and sexual offences,533176.9669536811,181434.962990331,POINT (533176.9669536811 181434.962990331)
493,2022-04,-0.08971599999999999,51.514501,On or near Prince'S Street,E01032739,City of London 001F,Violence and sexual offences,532650.9762237258,181238.03963773925,POINT (532650.9762237258 181238.03963773925)
494,2022-04,-0.095015,51.513220000000004,On or near Watling Street,E01032739,City of London 001F,Violence and sexual offences,532287.017996063,181086.00432773988,POINT (532287.017996063 181086.00432773988)
495,2022-04,-0.07899400000000001,51.514137,On or near Heneage Place,E01032739,City of London 001F,Violence and sexual offences,533395.9744261992,181217.03595394565,POINT (533395.9744261992 181217.03595394565)
496,2022-04,-0.09446399999999999,51.512959,On or near Watling Court,E01032739,City of London 001F,Violence and sexual offences,532326.0054644622,181057.975686829,POINT (532326.0054644622 181057.975686829)
497,2022-04,-0.077777,51.518046000000005,On or near Sandy'S Row,E01032739,City of London 001F,Violence and sexual offences,533468.9970314968,181653.94518321543,POINT (533468.9970314968 181653.94518321543)
498,2022-04,-0.08884299999999999,51.509532,On or near Parking Area,E01032739,City of London 001F,Violence and sexual offences,532725.9787746286,180687.05377801007,POINT (532725.9787746286 180687.05377801007)
